LluviaDiariaSantaFe,LluviaDiariaBuenosAires,LluviaDiariaCordoba,CotizacionDolar,PrecioPromedioDiarioTrigoUSD,SuperficieSembradaTrigoSantaFe,SuperficieSembradaTrigoBuenosAires,SuperficieSembradaTrigoCordoba,SuperficieCosechadaTrigoSantaFe,SuperficieCosechadaTrigoBuenosAires,SuperficieCosechadaTrigoCordoba,ProduccionTrigoSantaFe,ProduccionTrigoBuenosAires,ProduccionTrigoCordoba,RendimientoTrigoSantaFe,RendimientoTrigoBuenosAires,RendimientoTrigoCordoba,PromedioIncendiosMensualesSantaFe,PromedioIncendiosMensualesBuenosAires,PromedioIncendioMensualesCordoba,VariacionTrigoDiaAnterior,VariacionTrigoTresDia,VariacionTrigoSieteDias,LluviaAcumuladaSieteDiasSantaFe,LluviaDiariaAcumuladaSieteDiasBuenosAires,LluviaDiariaAcumuladaSieteDiasCordoba,LluviaDiariaAcumuladaSieteDiasSantaFe,LluviaDiariaAcumuladaSieteDiasBuenosAires,LluviaDiariaAcumuladaSieteDiasCordoba,LluviaDiariaAcumuladaTreintaDiasSantaFe,LluviaDiariaAcumuladaTreintaDiasBuenosAires,LluviaDiariaAcumuladaTreintaDiasCordoba,LluviaDiariaAcumuladaCuarentaCincoDiasSantaFe,LluviaDiariaAcumuladaCuarentaCincoDiasBuenosAires,LluviaDiariaAcumuladaCuarentaCincoDiasCordoba,LluviaDiariaAcumuladaSesentaDiasSantaFe,LluviaDiariaAcumuladaSesentaDiasBuenosAires,LluviaDiariaAcumuladaSesentaDiasCordoba,PrecioPromedioTreintaDiasTrigo,PrecioPromedioSesentaDiasTrigo,PrecioPromedioNoventaDiasTrigo,PrecioRealDiaSiguiente,
30.1,0,1,3.15,111.1111,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.0086,0.0125,-0.0089,17.1,6.5,0,17.1,6.5,0,42.3,42.8,0,133.5,121.3,0,304.6,348.8,0,107.6322,103.2895,100.5637,114.2857,3.1746
0.1,0,8.5,3.15,104.7619,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,-0.0571,-0.0453,-0.0642,47.2,7.5,0,47.2,7.5,0,59.9,23.8,0,163.6,122.3,0,334.7,340.8,0,107.8771,103.513,100.8566,52.642,52.1199
20.5,0,2.5,3.3,100,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,-0.0454,-0.0798,-0.1025,47.3,16,0,47.3,16,0,56.3,18.8,0,163.7,130.8,0,334.2,346.3,0,107.5034,103.5476,100.9851,91.9718,8.0282
0,0,0,3.5,114.2857,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.1428,0.0854,0.0361,0.5,0,0,0.5,0,0,81.1,18.5,0,93.8,34.8,0,197.5,133.3,0,107.2114,105.8485,101.3336,107.0422,7.2435
0.2,0,0,3.52,52.642,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,-0.5393,-0.505,-0.5147,1.4,7.5,0,1.4,7.5,0,82,26,0,91,28.8,0,198.4,140.8,0,108.0922,108.1203,101.655,129.5774,76.9354
0,0,0,3.55,91.9718,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.7471,0.0336,-0.0814,1.4,7.5,0,1.4,7.5,0,82.2,26,0,91.2,28.8,0,194.7,140.8,0,105.8999,107.1064,101.0945,111.7647,19.7929
0,0,0,3.55,107.0422,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.1638,0.2403,0.0939,1.1,7.5,0,1.1,7.5,0,82.2,26,0,85.2,28.5,0,162.7,98.3,0,104.5824,104.9222,101.1443,114.7058,7.6636
0,0,0,3.55,129.5774,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.2105,0.5446,0.3303,0.9,4.5,0,0.9,4.5,0,82.2,26,0,82.7,28.5,0,160.1,78.3,0,103.8284,105.3125,101.2726,113.3235,16.2539
0,0,0,3.4,111.7647,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,-0.1374,0.0203,0.1171,0.2,0,0,0.2,0,0,82.2,26,0,82.4,28.5,0,117.5,62.3,0,105.6318,106.0228,102.1561,113.2352,1.4705
0,0,0,3.4,114.7058,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.0263,-0.0122,0.1352,0,0,0,0,0,0,82.2,26,0,82.2,28.5,0,107.8,62.3,0,104.3635,105.9857,102.5527,109.51,5.1958
0,0,0,3.4,113.3235,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,-0.012,-0.0451,0.0987,0,0,0,0,0,0,82.2,19.5,0,82.2,28.5,0,107.8,62.3,0,104.6631,106.153,103.0773,107.2463,6.0772
0,0,0,3.4,113.2352,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,-0.0007,-0.0002,0.0993,0,0,0,0,0,0,82.2,19.5,0,82.2,26,0,107.6,62.3,0,105.112,106.4186,103.49,109.8265,3.4087
0,0,0,3.47,109.51,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,-0.0328,-0.0373,-0.0192,0,0,0,0,0,0,65.1,19.5,0,82.2,26,0,107.4,62.3,0,105.3684,106.662,103.8318,108.2621,1.2479
0,0,0,3.45,107.2463,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,-0.0206,-0.0426,-0.0606,0,0,0,0,0,0,1.8,7.5,0,82.2,26,0,91.2,28.8,0,105.8058,106.5968,104.434,106.0606,1.1857
0,0,0,3.46,109.8265,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.024,-0.0015,-0.0382,0,0,0,0,0,0,1.8,7.5,0,82.2,26,0,91.2,28.8,0,105.9367,106.62,104.6697,105.691,4.1355
0,0,0,3.51,108.2621,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,-0.0142,-0.0055,-0.0279,0,0,0,0,0,0,1.6,7.5,0,82.2,26,0,91.2,28.8,0,106.2609,106.7305,104.8735,103.9473,4.3148
0,0,0,3.63,106.0606,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,-0.0203,-0.0219,-0.0434,0,0,0,0,0,0,1.6,7.5,0,82.2,26,0,91.2,28.8,0,106.4148,106.7816,105.1819,105.6,0.4606
0,0,0,3.69,105.691,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,-0.0034,-0.0218,-0.0359,0,0,0,0,0,0,1.6,7.5,0,82.2,26,0,82.7,28.5,0,106.3895,106.7583,105.3238,108.1081,2.4171
0,0,0,3.8,103.9473,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,-0.0164,-0.0255,-0.0423,0,0,0,0,0,0,1.6,7.5,0,82.2,26,0,82.4,28.5,0,106.3429,106.725,105.4543,108.1081,4.1608
0,0,0,3.75,105.6,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.0158,0.0034,-0.0151,0,0,0,0,0,0,1.6,7.5,0,82.2,26,0,82.2,28.5,0,106.1932,106.6408,105.9711,108.401,2.801
0,0,0,3.7,108.1081,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.0237,0.0288,0.0135,0,0,0,0,0,0,1.6,7.5,0,82.2,19.5,0,82.2,28.5,0,106.1583,106.6102,105.963,113.8028,5.6947
0,0,0,3.7,108.1081,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0,0.0209,0.0123,0,0,0,0,0,0,1.4,7.5,0,82.2,19.5,0,82.2,26,0,106.2666,106.653,106.0087,114.6131,6.505
1.4,0,2,3.69,108.401,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.0027,0.0105,0.0174,0,0,0,0,0,0,1.1,7.5,0,34.9,10,0,82.2,26,0,105.9234,106.7376,106.0524,115.2737,6.8727
5.3,0,0,3.55,113.8028,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.0498,0.0517,0.0679,1.4,2,0,1.4,2,0,2.3,6.5,0,15.8,9.5,0,83.6,28,0,106.0538,106.9161,106.7318,115.7142,1.9114
10.2,0,1.5,3.49,114.6131,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.0071,0.0409,0.0645,6.7,2,0,6.7,2,0,6.9,2,0,8.5,9.5,0,88.9,28,0,106.4413,107.1211,107.4207,108.5714,6.0417
14.5,0,13,3.47,115.2737,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.0057,0.0267,0.0581,16.9,3.5,0,16.9,3.5,0,16.9,3.5,0,18.7,11,0,99.1,29.5,0,109.5398,108.041,107.8543,110.1449,5.1288
0.1,0,0,3.5,115.7142,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.0038,0.01,0.0466,31.4,16.5,0,31.4,16.5,0,31.4,16.5,0,33,24,0,113.6,42.5,0,109.8129,108.2477,108.2905,109.8265,5.8877
0.1,0,0,3.5,108.5714,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,-0.0617,-0.0575,-0.0306,31.5,16.5,0,31.5,16.5,0,31.5,16.5,0,33.1,24,0,113.7,42.5,0,110.9435,108.5446,108.442,114.6131,6.0417
0,0,0.3,3.45,110.1449,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.0144,-0.0268,-0.0171,31.6,16.5,0,31.6,16.5,0,31.6,16.5,0,33.2,24,0,113.8,42.5,0,111.0163,108.4029,107.7744,115.2737,5.1288
0,0,0,3.46,109.8265,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,-0.0028,-0.0148,-0.0225,24.9,14.8,0,24.9,14.8,0,31.6,16.8,0,33.2,24.3,0,113.8,42.8,0,110.0909,108.4694,107.8404,115.0289,5.2024
0,0,0,3.49,114.6131,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.0435,0.0465,0.0182,14.7,13.3,0,14.7,13.3,0,31.6,16.8,0,33.2,24.3,0,113.8,42.8,0,109.9986,107.9495,107.7787,114.9425,0.3294
0,0,0,3.47,115.2737,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.0057,0.0335,0.023,0,0,0,0,0,0,31.6,16.8,0,32.7,24.3,0,66.5,26.8,0,109.6561,107.9954,107.8205,116.4772,1.2035
0,0,0,3.46,115.0289,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,-0.0021,0.0158,0.0199,0,0,0,0,0,0,31.6,16.8,0,31.8,16.8,0,33.4,24.3,0,109.9518,108.5221,107.9825,114.8459,0.183
0,0,0,3.48,114.9425,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,-0.0007,-0.0002,0.0195,0,0,0,0,0,0,31.6,16.8,0,31.6,16.8,0,33.4,24.3,0,110.3614,108.739,108.1325,115.4929,0.5504
0,0,0,3.52,116.4772,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.0133,0.0121,0.0341,2.7,6,0,2.7,6,0,34.3,22.8,0,34.3,22.8,0,35.9,30.3,0,111.0388,108.9391,108.2743,115.1685,1.3087
0,0,0,3.57,114.8459,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,-0.014,-0.0055,0.0095,2.7,6,0,2.7,6,0,34.3,22.8,0,34.3,22.8,0,35.9,30.3,0,111.3409,109.1747,108.4417,117.9775,3.1316
0,0,0,3.55,115.4929,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.0056,0.0006,0.0092,2.7,6,0,2.7,6,0,34.3,22.8,0,34.3,22.8,0,35.9,30.3,0,111.8495,109.3465,108.5698,58.1586,57.3343
0,0,0,3.56,115.1685,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,-0.0028,-0.0037,-0.0006,2.7,6,0,2.7,6,0,34.3,22.8,0,34.3,22.8,0,35.9,30.3,0,112.491,109.5273,108.7056,73.6543,41.5142
0,0,0,3.56,117.9775,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.0243,0.0243,0.023,0,0,0,0,0,0,34.3,22.8,0,34.3,22.8,0,35.7,30.3,0,113.6368,109.6885,108.8551,98.305,19.6725
0,0,0,3.53,58.1586,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,-0.507,-0.4995,-0.4973,0,0,0,0,0,0,17.4,19.3,0,34.3,22.8,0,34.3,22.8,0,114.2393,111.4749,109.8489,107.3446,49.186
0,0,0,3.53,73.6543,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.2664,-0.2414,-0.3153,0,0,0,0,0,0,2.9,6.3,0,34.3,22.8,0,34.3,22.8,0,110.1597,109.9516,108.794,118.644,44.9897
0,0,0,3.54,98.305,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.3346,0.1806,-0.0332,0,0,0,0,0,0,2.8,6.3,0,34.3,22.8,0,34.3,22.8,0,107.1554,109.4282,108.1477,118.9801,20.6751
0,0,0,3.54,107.3446,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.0919,0.3994,0.0833,0,0,0,0,0,0,2.7,6.3,0,34.3,22.8,0,34.3,22.8,0,106.4221,109.1786,107.8251,127.8409,20.4963
0,0,0,3.54,118.644,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.1052,0.2743,0.2104,0,0,0,0,0,0,2.7,6,0,34.3,22.8,0,34.3,22.8,0,105.2224,107.8826,107.1838,127.8409,9.1969
0,0,0,3.53,118.9801,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.0028,0.1006,0.2083,6.8,5,0,6.8,5,0,9.5,11,0,9.6,11.3,0,41.1,27.8,0,103.6068,108.2067,107.6386,126.7605,7.7804
0,0,8.5,3.52,127.8409,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.0744,0.1117,0.2912,0,0,0,0,0,0,6.8,5,0,9.5,11,0,41.1,27.8,0,99.0091,109.1401,107.9086,130.3116,2.4707
0,0,0,3.52,127.8409,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0,0.0494,0.273,6.2,19,0,6.2,19,0,13,24,0,15.7,30,0,47.3,46.8,0,100.4182,109.9623,108.3721,130.3116,2.4707
0,0,0,3.55,126.7605,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,-0.0084,0.0149,0.1484,6.2,10.5,0,6.2,10.5,0,13,24,0,15.7,30,0,15.8,30.3,0,116.4925,109.9565,110.462,141.643,14.8825
0,0,0.8,3.53,130.3116,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.028,0.0222,0.1047,0,0,0,0,0,0,13,24,0,13,24,0,15.7,30.3,0,121.2351,110.866,110.8501,138.8101,8.4985
0.7,0,0,3.53,130.3116,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0,0.0156,0.0634,0,0.8,0,0,0.8,0,13,24.8,0,13,24.8,0,15.7,31.1,0,122.5318,111.792,111.4041,142.0454,11.7338
0,0,0,3.53,141.643,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.0869,0.0969,0.1258,0.7,0.8,0,0.7,0.8,0,13.7,24.8,0,13.7,24.8,0,16.4,30.8,0,125.8128,112.8986,111.4132,99.1501,42.4929
0,0,0,3.53,138.8101,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,-0.02,0.0352,0.0752,0.7,0.8,0,0.7,0.8,0,13.7,24.8,0,13.7,24.8,0,16.4,30.8,0,127.7915,114.2501,112.0702,82.1917,56.6184
2,0,0,3.52,142.0454,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.0233,0.0374,0.0766,0.7,0.8,0,0.7,0.8,0,13.7,24.8,0,13.7,24.8,0,16.4,30.8,0,129.0158,115.4196,112.6919,93.1506,48.8948
0,0,0,3.53,99.1501,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,-0.3019,-0.2959,-0.2598,2.7,0.8,0,2.7,0.8,0,15.7,24.8,0,15.7,24.8,0,18.4,30.8,0,130.3188,116.6298,113.3945,104.1095,4.9594
0,0,0,3.65,82.1917,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,-0.171,-0.3511,-0.367,21.2,23,0,21.2,23,0,45.2,28.8,0,51.4,47.8,0,58.2,52.8,0,129.8617,123.6913,115.1171,104.1095,21.9178
0,0,0,3.65,93.1506,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.1333,-0.1358,-0.2457,21.2,23,0,21.2,23,0,45.2,28.8,0,51.4,47.8,0,58.2,52.8,0,123.4947,122.4518,114.1401,135.3591,42.2085
0,0,0,3.65,104.1095,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.1176,0.1378,-0.1191,21.2,21,0,21.2,21,0,45.2,28,0,51.4,47.8,0,58.2,52.8,0,118.186,120.3589,113.3905,97.2222,6.8873
2.2,0,0,3.65,104.1095,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0,0.1176,-0.0902,0,0,0,0,0,0,44.5,28,0,51.4,47.8,0,58.2,52.8,0,114.4429,120.1278,113.1749,124.2857,20.1762
8.6,0,0,3.62,135.3591,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.3001,0.3474,0.2409,2.2,0,0,2.2,0,0,46.7,28,0,53.6,47.8,0,60.4,52.8,0,113.1512,119.0599,112.9707,122.8571,12.502
0,0,0,3.6,97.2222,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,-0.2817,-0.151,-0.1046,10.8,0,0,10.8,0,0,53.3,28,0,62.2,39.3,0,69,52.8,0,103.0117,120.0786,113.7117,121.813,24.5908
2,0,0,3.5,124.2857,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.2783,0.1074,0.2162,18.3,40,0,18.3,40,0,63,68,0,65.7,68.8,0,78.7,92.8,0,102.6904,118.7398,113.067,122.3229,1.9628
0,0,0,3.5,122.8571,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,-0.0114,0.0327,0.1614,11.7,40,0,11.7,40,0,65,68,0,67.7,68.8,0,80.7,92.8,0,105.7754,119.066,113.3976,122.159,0.6981
0,0,1.5,3.53,121.813,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,-0.0084,0.0611,0.0916,11.7,40,0,11.7,40,0,65,68,0,67.7,68.8,0,77.1,87.8,0,107.9106,119.2766,113.6802,122.5071,0.6941
0,0,0,3.53,122.3229,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.0041,-0.0053,0.0574,35,50,0,35,50,0,67,73,0,91,78,0,97.2,97.8,0,109.4553,119.434,113.8708,122.5071,0.1842
0,0,0,3.52,122.159,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,-0.0013,-0.0014,0.0327,35,34,0,35,34,0,67,73,0,90.3,78,0,97.2,97.8,0,110.7421,119.586,114.1378,119.3181,2.8409
0,0,0,3.51,122.5071,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.0028,0.0033,0.0136,25.3,10,0,25.3,10,0,67,73,0,90.3,78,0,97.2,97.8,0,111.78,119.7147,114.4144,120,2.5071
0,0,0,3.51,122.5071,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0,0.0014,0.0292,23.3,10,0,23.3,10,0,67,73,0,90.3,78,0,97.2,97.8,0,112.6739,119.8476,114.6563,120.6896,1.8175
0,0,0,3.52,119.3181,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,-0.026,-0.0251,-0.027,23.3,10,0,23.3,10,0,67,73,0,90.3,78,0,97.2,97.8,0,113.4303,119.9685,114.9094,121.7391,2.421
4.6,0,4.5,3.5,120,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.0057,-0.0118,-0.0157,0,22.5,0,0,22.5,0,67,95.5,0,88.3,100.5,0,91,101.3,0,113.8509,119.5811,114.9556,122.807,2.807
11.1,0,0,3.48,120.6896,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.0057,0.0006,-0.0068,4.6,27,0,4.6,27,0,71.6,98,0,92.9,105,0,95.6,105.8,0,114.2608,119.2247,115.1237,122.093,1.4034
0,0,0,3.45,121.7391,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.0086,0.0144,0.0031,15.7,27,0,15.7,27,0,61.5,77,0,104,105,0,106.7,105.8,0,114.6626,119.2884,115.3033,53.4883,68.2508
0,0,0,3.42,122.807,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.0087,0.0165,0.0126,15.7,27,0,15.7,27,0,61.5,77,0,104,105,0,106.7,105.8,0,115.0789,119.3905,115.5044,58.1686,64.6384
0,0,0,3.44,122.093,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,-0.0058,0.0028,0.0059,15.7,27,0,15.7,27,0,61.5,77,0,104,105,0,106.7,105.8,0,115.5082,119.5272,115.7257,115.2737,6.8193
0,0,25,3.44,53.4883,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,-0.5619,-0.5623,-0.559,15.7,27,0,15.7,27,0,61.5,77,0,104,105,0,106.7,105.8,0,115.8548,119.6259,117.6631,116.279,62.7907
4.5,0,0,3.44,58.1686,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.0875,-0.4151,-0.478,15.7,33.5,0,15.7,33.5,0,61.5,102,0,100.7,125,0,106.7,130.8,0,112.7364,117.1763,117.052,116.279,58.1104
0,0,0,3.47,115.2737,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.9817,0.4794,0.1222,20.2,29.5,0,20.2,29.5,0,66,102,0,87.2,125,0,111.2,130.8,0,111.5353,114.6359,115.8357,109.51,5.7637
0,0,0,3.44,116.279,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.0087,0.5371,0.1395,15.6,25,0,15.6,25,0,66,102,0,87.2,125,0,111.2,130,0,112.6414,114.0789,115.8192,144.5086,28.2296
0,0,0,3.44,116.279,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0,0.204,0.1466,4.5,25,0,4.5,25,0,66,102,0,87.2,125,0,110.5,130,0,113.2499,113.5592,116.082,101.156,15.123
0,0,0,3.47,109.51,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,-0.0582,-0.0554,0.0882,4.5,25,0,4.5,25,0,63.8,102,0,87.2,125,0,110.5,130,0,113.8584,113.6563,116.0876,102.0408,7.4692
39.5,0,0,3.46,144.5086,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.3195,0.2673,0.4637,4.5,43,0,4.5,43,0,55.2,120,0,87.2,143,0,110.5,148,0,112.5659,112.5087,115.9049,103.965,40.5436
0,0,0,3.46,101.156,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,-0.3,-0.1804,-0.0075,39.5,18,0,39.5,18,0,94.7,120,0,126.7,143,0,148,148,0,114.087,111.6258,116.678,103.526,2.37
0,0,0,3.43,102.0408,1098,6262.75,3484.3,1093.5,7083.75,3421.02,2138.33,10073.26,2333.16,33.698,209.203,44.714,67,404,8,0.0087,-0.1381,-0.0616,39.5,18,0,39.5,18,0,94.7,120,0,126.7,143,0,148,148,0,114.2743,111.7001,116.2695,104.6511,2.6103
